1_2, 270, 180, 150, 0.9
 2_3, 350, 250, 100, 4.36
 3_2, 270, 180, 150, 0.91
 4_3, 350, 250, 100, 4.22
 5_4, 410, 310, 280, 0.58
 6_4, 410, 310, 280, 7.99
 7_1, 220, 190, 90, 0.13
 8_3, 350, 250, 100, 2.45
 9_3, 350, 250, 100, 6.04
 10_3, 350, 250, 100, 3.73
 11_3, 350, 250, 100, 5.85
 12_3, 350, 250, 100, 3.97
 13_3, 350, 250, 100, 5.62
 14_3, 350, 250, 100, 4.31
 15_3, 350, 250, 100, 5.85
 16_5, 480, 380, 340, 25.35
 17_4, 410, 310, 280, 5.79
 18_3, 350, 250, 100, 4.89
 19_1, 220, 190, 90, 0.76
 20_3, 350, 250, 100, 5.62
 21_4, 410, 310, 280, 7.87
 22_3, 350, 250, 100, 3.13
 23_3, 350, 250, 100, 1.06
 24_2, 270, 180, 150, 0.73
 25_4, 410, 310, 280, 9.52
 26_5, 480, 380, 340, 1.04
 27_5, 480, 380, 340, 2.77
 28_4, 410, 310, 280, 2.84
 29_1, 220, 190, 90, 0.28
 30_2, 270, 180, 150, 1.28
 31_4, 410, 310, 280, 5.41
 32_3, 350, 250, 100, 6.34
 33_5, 480, 380, 340, 26.71
 34_3, 350, 250, 100, 6.02
 35_2, 270, 180, 150, 0.46
 36_5, 480, 380, 340, 4.57
 37_3, 350, 250, 100, 4.32
 38_5, 480, 380, 340, 26.64
 39_3, 350, 250, 100, 1.89
 40_5, 480, 380, 340, 17.5
 41_2, 270, 180, 150, 2.23
 42_1, 220, 190, 90, 0.44
 43_1, 220, 190, 90, 0.57
 44_2, 270, 180, 150, 0.89
 45_4, 410, 310, 280, 10.94
 46_4, 410, 310, 280, 6.66
 47_2, 270, 180, 150, 0.97
 48_2, 270, 180, 150, 1.14
 49_1, 220, 190, 90, 0.64
 50_1, 220, 190, 90, 0.54
 51_1, 220, 190, 90, 0.24
 52_4, 410, 310, 280, 8.64
 53_2, 270, 180, 150, 0.59
 54_3, 350, 250, 100, 2.98
 55_4, 410, 310, 280, 0.26
 56_1, 220, 190, 90, 0.8
 57_3, 350, 250, 100, 0.55
 58_3, 350, 250, 100, 4.26
 59_3, 350, 250, 100, 3.44
 60_5, 480, 380, 340, 10.68
 61_3, 350, 250, 100, 5.5
 62_3, 350, 250, 100, 1.92
 63_4, 410, 310, 280, 8.49
 64_4, 410, 310, 280, 4.24
 65_4, 410, 310, 280, 0.4
 66_4, 410, 310, 280, 9.06
 67_3, 350, 250, 100, 1.24
 68_4, 410, 310, 280, 6.37
 69_3, 350, 250, 100, 4.45
 70_2, 270, 180, 150, 0.35
 71_1, 220, 190, 90, 0.85
 72_4, 410, 310, 280, 1.82
 73_3, 350, 250, 100, 2.88
 74_1, 220, 190, 90, 0.91
 75_5, 480, 380, 340, 2.38
 76_3, 350, 250, 100, 2.56
 77_1, 220, 190, 90, 0.72
 78_5, 480, 380, 340, 19.33
 79_1, 220, 190, 90, 0.33
 80_3, 350, 250, 100, 2.85
 81_3, 350, 250, 100, 4.32
 82_2, 270, 180, 150, 1.07
 83_4, 410, 310, 280, 0.43
 84_3, 350, 250, 100, 4.69
 85_3, 350, 250, 100, 0.18
 86_4, 410, 310, 280, 4.56
 87_1, 220, 190, 90, 0.83
 88_4, 410, 310, 280, 10.28
 89_2, 270, 180, 150, 0.73
 90_5, 480, 380, 340, 14.3
 91_4, 410, 310, 280, 4.71
 92_3, 350, 250, 100, 1.52
 93_2, 270, 180, 150, 1.36
 94_5, 480, 380, 340, 19.58
 95_1, 220, 190, 90, 1.0
 96_3, 350, 250, 100, 2.52
 97_2, 270, 180, 150, 2.49
 98_2, 270, 180, 150, 0.59
 99_2, 270, 180, 150, 2.03
 100_5, 480, 380, 340, 25.65
 
