1_5, 480, 380, 340, 1.52
 2_4, 410, 310, 280, 2.28
 3_5, 480, 380, 340, 9.68
 4_2, 270, 180, 150, 2.44
 5_1, 220, 190, 90, 0.89
 6_3, 350, 250, 100, 3.45
 7_2, 270, 180, 150, 1.37
 8_2, 270, 180, 150, 0.33
 9_1, 220, 190, 90, 0.81
 10_3, 350, 250, 100, 0.19
 11_4, 410, 310, 280, 2.71
 12_1, 220, 190, 90, 0.25
 13_5, 480, 380, 340, 5.71
 14_2, 270, 180, 150, 0.38
 15_4, 410, 310, 280, 0.04
 16_3, 350, 250, 100, 2.5
 17_4, 410, 310, 280, 3.83
 18_4, 410, 310, 280, 8.7
 19_3, 350, 250, 100, 1.0
 20_4, 410, 310, 280, 1.75
 21_5, 480, 380, 340, 3.57
 22_2, 270, 180, 150, 1.75
 23_5, 480, 380, 340, 2.78
 24_3, 350, 250, 100, 2.88
 25_3, 350, 250, 100, 5.23
 26_2, 270, 180, 150, 2.28
 27_3, 350, 250, 100, 6.48
 28_3, 350, 250, 100, 4.77
 29_3, 350, 250, 100, 1.16
 30_5, 480, 380, 340, 2.24
 31_5, 480, 380, 340, 26.89
 32_2, 270, 180, 150, 0.53
 33_5, 480, 380, 340, 19.48
 34_5, 480, 380, 340, 23.4
 35_5, 480, 380, 340, 8.0
 36_3, 350, 250, 100, 4.7
 37_2, 270, 180, 150, 2.27
 38_1, 220, 190, 90, 0.33
 39_3, 350, 250, 100, 3.94
 40_2, 270, 180, 150, 0.52
 41_1, 220, 190, 90, 0.61
 42_4, 410, 310, 280, 5.7
 43_4, 410, 310, 280, 7.41
 44_3, 350, 250, 100, 2.01
 45_3, 350, 250, 100, 5.73
 46_4, 410, 310, 280, 3.5
 47_2, 270, 180, 150, 0.85
 48_2, 270, 180, 150, 0.46
 49_3, 350, 250, 100, 5.4
 50_4, 410, 310, 280, 6.93
 51_4, 410, 310, 280, 2.54
 52_1, 220, 190, 90, 0.77
 53_4, 410, 310, 280, 2.19
 54_2, 270, 180, 150, 1.07
 55_3, 350, 250, 100, 4.03
 56_3, 350, 250, 100, 6.35
 57_3, 350, 250, 100, 5.75
 58_2, 270, 180, 150, 2.43
 59_1, 220, 190, 90, 0.25
 60_3, 350, 250, 100, 4.06
 61_3, 350, 250, 100, 0.4
 62_5, 480, 380, 340, 27.86
 63_3, 350, 250, 100, 0.05
 64_3, 350, 250, 100, 0.39
 65_3, 350, 250, 100, 6.42
 66_5, 480, 380, 340, 17.22
 67_1, 220, 190, 90, 0.73
 68_4, 410, 310, 280, 8.27
 69_1, 220, 190, 90, 0.83
 70_2, 270, 180, 150, 1.01
 71_1, 220, 190, 90, 0.41
 72_4, 410, 310, 280, 3.87
 73_4, 410, 310, 280, 0.63
 74_1, 220, 190, 90, 0.83
 75_3, 350, 250, 100, 4.53
 76_3, 350, 250, 100, 6.34
 77_1, 220, 190, 90, 0.18
 78_1, 220, 190, 90, 0.79
 79_4, 410, 310, 280, 5.56
 80_3, 350, 250, 100, 4.65
 81_4, 410, 310, 280, 0.37
 82_3, 350, 250, 100, 3.14
 83_4, 410, 310, 280, 10.12
 84_4, 410, 310, 280, 6.87
 85_3, 350, 250, 100, 4.7
 86_2, 270, 180, 150, 1.24
 87_1, 220, 190, 90, 0.92
 88_3, 350, 250, 100, 4.53
 89_1, 220, 190, 90, 0.99
 90_3, 350, 250, 100, 0.3
 91_2, 270, 180, 150, 1.33
 92_4, 410, 310, 280, 6.27
 93_3, 350, 250, 100, 4.57
 94_3, 350, 250, 100, 1.06
 95_2, 270, 180, 150, 1.08
 96_3, 350, 250, 100, 6.4
 97_4, 410, 310, 280, 5.92
 98_2, 270, 180, 150, 2.44
 99_3, 350, 250, 100, 0.55
 100_5, 480, 380, 340, 6.87
 
