1_4, 410, 310, 280, 5.09
 2_1, 220, 190, 90, 0.34
 3_3, 350, 250, 100, 0.68
 4_2, 270, 180, 150, 1.46
 5_2, 270, 180, 150, 2.32
 6_3, 350, 250, 100, 4.76
 7_4, 410, 310, 280, 4.36
 8_5, 480, 380, 340, 7.29
 9_4, 410, 310, 280, 7.01
 10_3, 350, 250, 100, 6.4
 11_1, 220, 190, 90, 0.43
 12_4, 410, 310, 280, 6.4
 13_1, 220, 190, 90, 0.67
 14_3, 350, 250, 100, 0.79
 15_3, 350, 250, 100, 4.91
 16_4, 410, 310, 280, 10.85
 17_3, 350, 250, 100, 3.76
 18_1, 220, 190, 90, 0.15
 19_4, 410, 310, 280, 8.29
 20_3, 350, 250, 100, 4.45
 21_2, 270, 180, 150, 0.27
 22_4, 410, 310, 280, 9.91
 23_2, 270, 180, 150, 0.86
 24_3, 350, 250, 100, 6.06
 25_3, 350, 250, 100, 1.66
 26_3, 350, 250, 100, 2.44
 27_1, 220, 190, 90, 0.97
 28_4, 410, 310, 280, 0.85
 29_3, 350, 250, 100, 0.02
 30_3, 350, 250, 100, 5.92
 31_5, 480, 380, 340, 7.47
 32_4, 410, 310, 280, 0.34
 33_1, 220, 190, 90, 0.32
 34_4, 410, 310, 280, 9.56
 35_2, 270, 180, 150, 0.03
 36_2, 270, 180, 150, 2.15
 37_2, 270, 180, 150, 0.49
 38_3, 350, 250, 100, 4.3
 39_5, 480, 380, 340, 18.42
 40_4, 410, 310, 280, 5.94
 41_3, 350, 250, 100, 5.37
 42_3, 350, 250, 100, 1.88
 43_4, 410, 310, 280, 8.58
 44_3, 350, 250, 100, 0.8
 45_2, 270, 180, 150, 0.51
 46_5, 480, 380, 340, 22.16
 47_3, 350, 250, 100, 2.52
 48_2, 270, 180, 150, 1.95
 49_5, 480, 380, 340, 22.5
 50_3, 350, 250, 100, 5.79
 51_2, 270, 180, 150, 2.2
 52_4, 410, 310, 280, 5.81
 53_2, 270, 180, 150, 1.92
 54_3, 350, 250, 100, 5.22
 55_4, 410, 310, 280, 2.85
 56_3, 350, 250, 100, 3.99
 57_5, 480, 380, 340, 23.13
 58_2, 270, 180, 150, 1.28
 59_3, 350, 250, 100, 5.47
 60_1, 220, 190, 90, 0.81
 61_4, 410, 310, 280, 0.23
 62_4, 410, 310, 280, 7.69
 63_1, 220, 190, 90, 0.24
 64_5, 480, 380, 340, 4.59
 65_2, 270, 180, 150, 2.15
 66_4, 410, 310, 280, 10.05
 67_4, 410, 310, 280, 2.35
 68_3, 350, 250, 100, 5.26
 69_2, 270, 180, 150, 1.51
 70_2, 270, 180, 150, 0.37
 71_4, 410, 310, 280, 4.48
 72_5, 480, 380, 340, 5.44
 73_5, 480, 380, 340, 4.0
 74_4, 410, 310, 280, 10.67
 75_3, 350, 250, 100, 0.51
 76_3, 350, 250, 100, 2.65
 77_3, 350, 250, 100, 2.59
 78_5, 480, 380, 340, 16.33
 79_1, 220, 190, 90, 0.32
 80_4, 410, 310, 280, 8.87
 81_1, 220, 190, 90, 0.52
 82_3, 350, 250, 100, 1.24
 83_4, 410, 310, 280, 5.23
 84_2, 270, 180, 150, 0.04
 85_4, 410, 310, 280, 2.43
 86_3, 350, 250, 100, 2.3
 87_5, 480, 380, 340, 17.62
 88_2, 270, 180, 150, 2.08
 89_4, 410, 310, 280, 7.45
 90_3, 350, 250, 100, 0.71
 91_2, 270, 180, 150, 0.6
 92_5, 480, 380, 340, 29.21
 93_2, 270, 180, 150, 0.29
 94_3, 350, 250, 100, 3.9
 95_3, 350, 250, 100, 0.43
 96_1, 220, 190, 90, 0.34
 97_5, 480, 380, 340, 21.67
 98_3, 350, 250, 100, 0.05
 99_2, 270, 180, 150, 1.84
 100_5, 480, 380, 340, 13.27
 
