1_2, 270, 180, 150, 0.69
 2_3, 350, 250, 100, 3.51
 3_1, 220, 190, 90, 0.87
 4_2, 270, 180, 150, 0.23
 5_5, 480, 380, 340, 3.45
 6_2, 270, 180, 150, 2.13
 7_4, 410, 310, 280, 5.91
 8_5, 480, 380, 340, 3.96
 9_5, 480, 380, 340, 10.97
 10_3, 350, 250, 100, 4.1
 11_4, 410, 310, 280, 1.11
 12_3, 350, 250, 100, 4.82
 13_4, 410, 310, 280, 3.37
 14_4, 410, 310, 280, 9.66
 15_3, 350, 250, 100, 2.78
 16_2, 270, 180, 150, 0.56
 17_4, 410, 310, 280, 6.48
 18_3, 350, 250, 100, 3.75
 19_3, 350, 250, 100, 0.25
 20_2, 270, 180, 150, 0.69
 21_3, 350, 250, 100, 0.55
 22_3, 350, 250, 100, 3.81
 23_4, 410, 310, 280, 1.48
 24_3, 350, 250, 100, 1.73
 25_1, 220, 190, 90, 0.71
 26_3, 350, 250, 100, 2.92
 27_3, 350, 250, 100, 0.67
 28_3, 350, 250, 100, 3.12
 29_3, 350, 250, 100, 4.97
 30_3, 350, 250, 100, 4.76
 31_3, 350, 250, 100, 1.2
 32_2, 270, 180, 150, 0.07
 33_2, 270, 180, 150, 1.71
 34_5, 480, 380, 340, 23.18
 35_4, 410, 310, 280, 2.82
 36_1, 220, 190, 90, 0.47
 37_2, 270, 180, 150, 0.38
 38_4, 410, 310, 280, 10.71
 39_1, 220, 190, 90, 0.9
 40_1, 220, 190, 90, 0.36
 41_3, 350, 250, 100, 6.31
 42_4, 410, 310, 280, 0.15
 43_2, 270, 180, 150, 0.6
 44_5, 480, 380, 340, 8.32
 45_5, 480, 380, 340, 8.01
 46_4, 410, 310, 280, 6.63
 47_3, 350, 250, 100, 1.05
 48_1, 220, 190, 90, 0.05
 49_1, 220, 190, 90, 0.78
 50_4, 410, 310, 280, 7.39
 51_2, 270, 180, 150, 2.4
 52_5, 480, 380, 340, 5.29
 53_3, 350, 250, 100, 2.3
 54_4, 410, 310, 280, 1.27
 55_1, 220, 190, 90, 0.53
 56_3, 350, 250, 100, 4.73
 57_4, 410, 310, 280, 10.34
 58_3, 350, 250, 100, 3.04
 59_3, 350, 250, 100, 3.47
 60_4, 410, 310, 280, 2.38
 61_2, 270, 180, 150, 1.65
 62_5, 480, 380, 340, 4.3
 63_2, 270, 180, 150, 0.83
 64_5, 480, 380, 340, 5.34
 65_1, 220, 190, 90, 0.76
 66_4, 410, 310, 280, 1.37
 67_1, 220, 190, 90, 0.49
 68_3, 350, 250, 100, 3.18
 69_1, 220, 190, 90, 0.52
 70_3, 350, 250, 100, 1.41
 71_4, 410, 310, 280, 1.62
 72_2, 270, 180, 150, 1.65
 73_2, 270, 180, 150, 1.08
 74_2, 270, 180, 150, 0.63
 75_2, 270, 180, 150, 1.63
 76_5, 480, 380, 340, 18.26
 77_5, 480, 380, 340, 6.4
 78_5, 480, 380, 340, 26.65
 79_4, 410, 310, 280, 1.76
 80_3, 350, 250, 100, 4.46
 81_1, 220, 190, 90, 0.47
 82_5, 480, 380, 340, 25.01
 83_1, 220, 190, 90, 0.14
 84_1, 220, 190, 90, 0.92
 85_1, 220, 190, 90, 0.11
 86_3, 350, 250, 100, 4.54
 87_3, 350, 250, 100, 6.36
 88_3, 350, 250, 100, 5.14
 89_1, 220, 190, 90, 0.7
 90_4, 410, 310, 280, 8.64
 91_4, 410, 310, 280, 1.06
 92_5, 480, 380, 340, 28.39
 93_3, 350, 250, 100, 3.83
 94_1, 220, 190, 90, 0.49
 95_2, 270, 180, 150, 0.84
 96_4, 410, 310, 280, 8.2
 97_4, 410, 310, 280, 2.78
 98_5, 480, 380, 340, 4.59
 99_1, 220, 190, 90, 0.49
 100_3, 350, 250, 100, 3.26
 
