1_1, 220, 190, 90, 0.2
 2_3, 350, 250, 100, 6.32
 3_1, 220, 190, 90, 0.16
 4_2, 270, 180, 150, 0.18
 5_1, 220, 190, 90, 0.84
 6_4, 410, 310, 280, 10.62
 7_1, 220, 190, 90, 0.01
 8_3, 350, 250, 100, 3.14
 9_3, 350, 250, 100, 0.69
 10_3, 350, 250, 100, 3.7
 11_5, 480, 380, 340, 21.71
 12_4, 410, 310, 280, 6.34
 13_1, 220, 190, 90, 0.54
 14_2, 270, 180, 150, 1.13
 15_3, 350, 250, 100, 4.31
 16_3, 350, 250, 100, 4.35
 17_4, 410, 310, 280, 10.87
 18_2, 270, 180, 150, 0.93
 19_3, 350, 250, 100, 2.17
 20_4, 410, 310, 280, 10.68
 21_3, 350, 250, 100, 3.09
 22_4, 410, 310, 280, 1.19
 23_3, 350, 250, 100, 3.35
 24_3, 350, 250, 100, 4.15
 25_3, 350, 250, 100, 3.84
 26_4, 410, 310, 280, 1.81
 27_4, 410, 310, 280, 1.0
 28_2, 270, 180, 150, 0.91
 29_3, 350, 250, 100, 2.1
 30_3, 350, 250, 100, 2.0
 31_2, 270, 180, 150, 1.86
 32_4, 410, 310, 280, 8.19
 33_1, 220, 190, 90, 0.72
 34_1, 220, 190, 90, 0.37
 35_3, 350, 250, 100, 6.41
 36_4, 410, 310, 280, 10.02
 37_2, 270, 180, 150, 2.36
 38_3, 350, 250, 100, 6.03
 39_1, 220, 190, 90, 0.17
 40_1, 220, 190, 90, 0.22
 41_1, 220, 190, 90, 0.52
 42_3, 350, 250, 100, 4.75
 43_3, 350, 250, 100, 3.31
 44_3, 350, 250, 100, 6.28
 45_4, 410, 310, 280, 9.28
 46_5, 480, 380, 340, 0.49
 47_2, 270, 180, 150, 0.38
 48_3, 350, 250, 100, 2.55
 49_1, 220, 190, 90, 0.29
 50_2, 270, 180, 150, 0.24
 51_2, 270, 180, 150, 2.34
 52_2, 270, 180, 150, 1.23
 53_3, 350, 250, 100, 2.87
 54_3, 350, 250, 100, 5.31
 55_4, 410, 310, 280, 3.85
 56_5, 480, 380, 340, 11.25
 57_3, 350, 250, 100, 2.09
 58_2, 270, 180, 150, 2.04
 59_4, 410, 310, 280, 8.22
 60_3, 350, 250, 100, 1.08
 61_5, 480, 380, 340, 18.64
 62_5, 480, 380, 340, 19.46
 63_4, 410, 310, 280, 10.5
 64_4, 410, 310, 280, 8.04
 65_2, 270, 180, 150, 0.74
 66_4, 410, 310, 280, 2.44
 67_2, 270, 180, 150, 1.83
 68_2, 270, 180, 150, 1.77
 69_4, 410, 310, 280, 0.81
 70_1, 220, 190, 90, 0.12
 71_1, 220, 190, 90, 0.79
 72_1, 220, 190, 90, 0.61
 73_1, 220, 190, 90, 0.69
 74_4, 410, 310, 280, 7.75
 75_3, 350, 250, 100, 1.58
 76_1, 220, 190, 90, 0.96
 77_2, 270, 180, 150, 2.28
 78_5, 480, 380, 340, 5.54
 79_2, 270, 180, 150, 2.05
 80_2, 270, 180, 150, 2.1
 81_4, 410, 310, 280, 7.86
 82_2, 270, 180, 150, 2.25
 83_3, 350, 250, 100, 0.64
 84_3, 350, 250, 100, 0.96
 85_4, 410, 310, 280, 0.9
 86_5, 480, 380, 340, 17.84
 87_1, 220, 190, 90, 0.61
 88_2, 270, 180, 150, 1.34
 89_4, 410, 310, 280, 3.76
 90_3, 350, 250, 100, 2.99
 91_3, 350, 250, 100, 4.35
 92_1, 220, 190, 90, 0.89
 93_4, 410, 310, 280, 0.63
 94_2, 270, 180, 150, 0.31
 95_1, 220, 190, 90, 0.14
 96_4, 410, 310, 280, 7.03
 97_3, 350, 250, 100, 5.12
 98_2, 270, 180, 150, 2.33
 99_3, 350, 250, 100, 3.95
 100_4, 410, 310, 280, 4.81
 
