1_3, 350, 250, 100, 6.47
 2_3, 350, 250, 100, 4.33
 3_4, 410, 310, 280, 7.7
 4_3, 350, 250, 100, 1.63
 5_2, 270, 180, 150, 1.61
 6_4, 410, 310, 280, 7.72
 7_4, 410, 310, 280, 1.02
 8_4, 410, 310, 280, 4.54
 9_5, 480, 380, 340, 19.74
 10_2, 270, 180, 150, 2.22
 11_3, 350, 250, 100, 4.58
 12_4, 410, 310, 280, 6.7
 13_3, 350, 250, 100, 1.03
 14_1, 220, 190, 90, 0.5
 15_4, 410, 310, 280, 2.54
 16_3, 350, 250, 100, 1.64
 17_3, 350, 250, 100, 4.85
 18_2, 270, 180, 150, 0.77
 19_5, 480, 380, 340, 15.86
 20_4, 410, 310, 280, 5.35
 21_5, 480, 380, 340, 16.9
 22_3, 350, 250, 100, 5.22
 23_3, 350, 250, 100, 3.0
 24_3, 350, 250, 100, 2.75
 25_4, 410, 310, 280, 0.96
 26_3, 350, 250, 100, 0.82
 27_1, 220, 190, 90, 0.09
 28_4, 410, 310, 280, 2.86
 29_4, 410, 310, 280, 5.14
 30_4, 410, 310, 280, 6.79
 31_3, 350, 250, 100, 1.2
 32_5, 480, 380, 340, 8.46
 33_4, 410, 310, 280, 5.14
 34_2, 270, 180, 150, 0.23
 35_2, 270, 180, 150, 0.42
 36_3, 350, 250, 100, 6.46
 37_3, 350, 250, 100, 2.2
 38_5, 480, 380, 340, 6.39
 39_3, 350, 250, 100, 0.35
 40_5, 480, 380, 340, 27.03
 41_2, 270, 180, 150, 0.47
 42_3, 350, 250, 100, 3.91
 43_3, 350, 250, 100, 6.22
 44_2, 270, 180, 150, 1.69
 45_3, 350, 250, 100, 4.21
 46_3, 350, 250, 100, 3.73
 47_4, 410, 310, 280, 2.1
 48_4, 410, 310, 280, 8.0
 49_3, 350, 250, 100, 6.0
 50_5, 480, 380, 340, 18.1
 51_4, 410, 310, 280, 1.08
 52_2, 270, 180, 150, 1.06
 53_5, 480, 380, 340, 16.26
 54_2, 270, 180, 150, 2.31
 55_3, 350, 250, 100, 0.6
 56_3, 350, 250, 100, 3.04
 57_3, 350, 250, 100, 2.25
 58_5, 480, 380, 340, 26.05
 59_2, 270, 180, 150, 1.43
 60_1, 220, 190, 90, 0.18
 61_3, 350, 250, 100, 3.69
 62_4, 410, 310, 280, 9.39
 63_5, 480, 380, 340, 20.04
 64_4, 410, 310, 280, 7.64
 65_5, 480, 380, 340, 1.49
 66_5, 480, 380, 340, 3.23
 67_2, 270, 180, 150, 0.03
 68_3, 350, 250, 100, 2.23
 69_4, 410, 310, 280, 10.04
 70_3, 350, 250, 100, 3.58
 71_2, 270, 180, 150, 2.4
 72_4, 410, 310, 280, 7.4
 73_2, 270, 180, 150, 0.64
 74_3, 350, 250, 100, 2.81
 75_2, 270, 180, 150, 2.39
 76_4, 410, 310, 280, 10.15
 77_3, 350, 250, 100, 4.5
 78_5, 480, 380, 340, 18.58
 79_5, 480, 380, 340, 0.28
 80_2, 270, 180, 150, 2.28
 81_4, 410, 310, 280, 8.76
 82_4, 410, 310, 280, 7.28
 83_4, 410, 310, 280, 4.94
 84_4, 410, 310, 280, 6.82
 85_2, 270, 180, 150, 1.92
 86_5, 480, 380, 340, 0.15
 87_2, 270, 180, 150, 0.97
 88_2, 270, 180, 150, 2.36
 89_3, 350, 250, 100, 5.82
 90_4, 410, 310, 280, 10.88
 91_1, 220, 190, 90, 0.63
 92_4, 410, 310, 280, 4.49
 93_5, 480, 380, 340, 18.22
 94_2, 270, 180, 150, 1.28
 95_4, 410, 310, 280, 9.85
 96_2, 270, 180, 150, 2.03
 97_3, 350, 250, 100, 1.44
 98_3, 350, 250, 100, 3.09
 99_3, 350, 250, 100, 4.27
 100_4, 410, 310, 280, 0.84
 
