1_3, 350, 250, 100, 6.02
 2_1, 220, 190, 90, 0.61
 3_4, 410, 310, 280, 6.73
 4_2, 270, 180, 150, 1.45
 5_4, 410, 310, 280, 3.8
 6_3, 350, 250, 100, 3.69
 7_1, 220, 190, 90, 0.19
 8_2, 270, 180, 150, 2.32
 9_2, 270, 180, 150, 0.89
 10_3, 350, 250, 100, 1.04
 11_5, 480, 380, 340, 26.29
 12_5, 480, 380, 340, 5.89
 13_5, 480, 380, 340, 20.46
 14_3, 350, 250, 100, 3.16
 15_3, 350, 250, 100, 5.84
 16_1, 220, 190, 90, 0.61
 17_3, 350, 250, 100, 0.66
 18_1, 220, 190, 90, 0.17
 19_3, 350, 250, 100, 3.1
 20_5, 480, 380, 340, 16.04
 21_2, 270, 180, 150, 1.8
 22_3, 350, 250, 100, 1.03
 23_2, 270, 180, 150, 2.1
 24_5, 480, 380, 340, 29.92
 25_4, 410, 310, 280, 10.75
 26_3, 350, 250, 100, 5.03
 27_1, 220, 190, 90, 0.71
 28_4, 410, 310, 280, 8.68
 29_5, 480, 380, 340, 11.66
 30_4, 410, 310, 280, 1.56
 31_2, 270, 180, 150, 1.0
 32_4, 410, 310, 280, 3.67
 33_1, 220, 190, 90, 0.4
 34_3, 350, 250, 100, 2.54
 35_3, 350, 250, 100, 0.25
 36_1, 220, 190, 90, 0.86
 37_2, 270, 180, 150, 2.14
 38_3, 350, 250, 100, 1.54
 39_2, 270, 180, 150, 1.33
 40_4, 410, 310, 280, 6.97
 41_1, 220, 190, 90, 0.98
 42_3, 350, 250, 100, 5.52
 43_3, 350, 250, 100, 1.78
 44_2, 270, 180, 150, 0.56
 45_3, 350, 250, 100, 5.4
 46_3, 350, 250, 100, 0.69
 47_3, 350, 250, 100, 4.78
 48_2, 270, 180, 150, 0.24
 49_3, 350, 250, 100, 4.31
 50_4, 410, 310, 280, 6.97
 51_4, 410, 310, 280, 4.7
 52_2, 270, 180, 150, 0.02
 53_2, 270, 180, 150, 1.64
 54_3, 350, 250, 100, 1.63
 55_4, 410, 310, 280, 9.86
 56_3, 350, 250, 100, 6.36
 57_2, 270, 180, 150, 2.25
 58_5, 480, 380, 340, 21.24
 59_3, 350, 250, 100, 4.56
 60_3, 350, 250, 100, 5.29
 61_3, 350, 250, 100, 4.36
 62_5, 480, 380, 340, 24.78
 63_2, 270, 180, 150, 1.43
 64_4, 410, 310, 280, 5.16
 65_2, 270, 180, 150, 0.82
 66_4, 410, 310, 280, 4.94
 67_1, 220, 190, 90, 0.17
 68_5, 480, 380, 340, 22.11
 69_5, 480, 380, 340, 11.38
 70_3, 350, 250, 100, 5.22
 71_3, 350, 250, 100, 1.07
 72_5, 480, 380, 340, 0.25
 73_4, 410, 310, 280, 5.95
 74_4, 410, 310, 280, 1.88
 75_5, 480, 380, 340, 17.31
 76_3, 350, 250, 100, 0.85
 77_3, 350, 250, 100, 5.73
 78_3, 350, 250, 100, 6.42
 79_3, 350, 250, 100, 3.38
 80_4, 410, 310, 280, 6.54
 81_5, 480, 380, 340, 9.75
 82_1, 220, 190, 90, 0.75
 83_5, 480, 380, 340, 25.71
 84_1, 220, 190, 90, 0.57
 85_5, 480, 380, 340, 3.24
 86_3, 350, 250, 100, 2.46
 87_5, 480, 380, 340, 12.66
 88_4, 410, 310, 280, 6.15
 89_4, 410, 310, 280, 10.95
 90_5, 480, 380, 340, 25.73
 91_5, 480, 380, 340, 22.46
 92_3, 350, 250, 100, 3.78
 93_1, 220, 190, 90, 0.33
 94_4, 410, 310, 280, 4.14
 95_3, 350, 250, 100, 3.33
 96_3, 350, 250, 100, 2.06
 97_2, 270, 180, 150, 0.57
 98_3, 350, 250, 100, 1.65
 99_3, 350, 250, 100, 0.74
 100_3, 350, 250, 100, 3.36
 
