1_3, 350, 250, 100, 1.83
 2_1, 220, 190, 90, 0.2
 3_4, 410, 310, 280, 8.07
 4_4, 410, 310, 280, 9.24
 5_1, 220, 190, 90, 0.95
 6_4, 410, 310, 280, 7.6
 7_4, 410, 310, 280, 0.81
 8_4, 410, 310, 280, 0.66
 9_3, 350, 250, 100, 1.08
 10_3, 350, 250, 100, 4.37
 11_2, 270, 180, 150, 0.9
 12_4, 410, 310, 280, 5.65
 13_1, 220, 190, 90, 0.6
 14_2, 270, 180, 150, 0.62
 15_4, 410, 310, 280, 10.91
 16_2, 270, 180, 150, 0.78
 17_1, 220, 190, 90, 0.54
 18_3, 350, 250, 100, 5.17
 19_5, 480, 380, 340, 12.23
 20_3, 350, 250, 100, 1.2
 21_3, 350, 250, 100, 4.89
 22_4, 410, 310, 280, 1.37
 23_2, 270, 180, 150, 1.63
 24_2, 270, 180, 150, 0.99
 25_3, 350, 250, 100, 3.45
 26_2, 270, 180, 150, 1.12
 27_4, 410, 310, 280, 0.31
 28_1, 220, 190, 90, 0.89
 29_4, 410, 310, 280, 3.33
 30_2, 270, 180, 150, 1.43
 31_1, 220, 190, 90, 0.26
 32_3, 350, 250, 100, 0.87
 33_3, 350, 250, 100, 1.92
 34_3, 350, 250, 100, 5.81
 35_4, 410, 310, 280, 9.56
 36_1, 220, 190, 90, 0.54
 37_5, 480, 380, 340, 3.57
 38_4, 410, 310, 280, 1.4
 39_4, 410, 310, 280, 8.2
 40_1, 220, 190, 90, 0.27
 41_2, 270, 180, 150, 0.77
 42_1, 220, 190, 90, 0.86
 43_4, 410, 310, 280, 10.95
 44_2, 270, 180, 150, 2.15
 45_5, 480, 380, 340, 4.63
 46_5, 480, 380, 340, 9.63
 47_2, 270, 180, 150, 1.58
 48_1, 220, 190, 90, 0.06
 49_5, 480, 380, 340, 12.01
 50_2, 270, 180, 150, 2.49
 51_4, 410, 310, 280, 7.96
 52_1, 220, 190, 90, 0.69
 53_5, 480, 380, 340, 17.44
 54_3, 350, 250, 100, 6.34
 55_2, 270, 180, 150, 2.41
 56_3, 350, 250, 100, 3.26
 57_2, 270, 180, 150, 0.3
 58_2, 270, 180, 150, 0.36
 59_3, 350, 250, 100, 5.56
 60_3, 350, 250, 100, 2.07
 61_5, 480, 380, 340, 13.85
 62_4, 410, 310, 280, 6.66
 63_4, 410, 310, 280, 10.46
 64_3, 350, 250, 100, 5.79
 65_4, 410, 310, 280, 9.22
 66_4, 410, 310, 280, 10.75
 67_3, 350, 250, 100, 5.41
 68_4, 410, 310, 280, 3.57
 69_2, 270, 180, 150, 1.13
 70_5, 480, 380, 340, 12.31
 71_2, 270, 180, 150, 1.93
 72_3, 350, 250, 100, 0.02
 73_3, 350, 250, 100, 1.15
 74_1, 220, 190, 90, 0.49
 75_5, 480, 380, 340, 8.87
 76_5, 480, 380, 340, 8.92
 77_3, 350, 250, 100, 0.34
 78_5, 480, 380, 340, 11.1
 79_5, 480, 380, 340, 0.66
 80_2, 270, 180, 150, 1.38
 81_1, 220, 190, 90, 0.19
 82_4, 410, 310, 280, 8.91
 83_2, 270, 180, 150, 1.39
 84_5, 480, 380, 340, 3.33
 85_3, 350, 250, 100, 5.64
 86_4, 410, 310, 280, 10.28
 87_2, 270, 180, 150, 0.79
 88_2, 270, 180, 150, 0.92
 89_2, 270, 180, 150, 2.17
 90_2, 270, 180, 150, 2.25
 91_3, 350, 250, 100, 3.13
 92_4, 410, 310, 280, 1.44
 93_1, 220, 190, 90, 0.43
 94_1, 220, 190, 90, 0.81
 95_1, 220, 190, 90, 0.57
 96_1, 220, 190, 90, 0.77
 97_3, 350, 250, 100, 2.38
 98_2, 270, 180, 150, 1.39
 99_4, 410, 310, 280, 2.97
 100_5, 480, 380, 340, 27.3
 
