1_2, 270, 180, 150, 0.21
 2_3, 350, 250, 100, 6.2
 3_5, 480, 380, 340, 15.5
 4_1, 220, 190, 90, 0.93
 5_4, 410, 310, 280, 5.58
 6_4, 410, 310, 280, 3.11
 7_3, 350, 250, 100, 4.11
 8_4, 410, 310, 280, 0.53
 9_4, 410, 310, 280, 10.3
 10_3, 350, 250, 100, 5.58
 11_3, 350, 250, 100, 5.21
 12_4, 410, 310, 280, 2.87
 13_3, 350, 250, 100, 0.26
 14_3, 350, 250, 100, 4.07
 15_2, 270, 180, 150, 1.91
 16_1, 220, 190, 90, 0.66
 17_4, 410, 310, 280, 6.95
 18_5, 480, 380, 340, 24.42
 19_4, 410, 310, 280, 6.82
 20_1, 220, 190, 90, 0.93
 21_4, 410, 310, 280, 5.7
 22_4, 410, 310, 280, 10.21
 23_3, 350, 250, 100, 0.24
 24_3, 350, 250, 100, 1.91
 25_3, 350, 250, 100, 3.27
 26_4, 410, 310, 280, 7.78
 27_1, 220, 190, 90, 0.82
 28_4, 410, 310, 280, 2.81
 29_2, 270, 180, 150, 1.53
 30_4, 410, 310, 280, 1.86
 31_3, 350, 250, 100, 0.78
 32_3, 350, 250, 100, 2.01
 33_3, 350, 250, 100, 5.52
 34_3, 350, 250, 100, 0.78
 35_3, 350, 250, 100, 4.02
 36_3, 350, 250, 100, 0.97
 37_2, 270, 180, 150, 0.14
 38_2, 270, 180, 150, 1.9
 39_2, 270, 180, 150, 1.3
 40_2, 270, 180, 150, 0.35
 41_5, 480, 380, 340, 20.77
 42_3, 350, 250, 100, 1.71
 43_3, 350, 250, 100, 0.99
 44_3, 350, 250, 100, 0.24
 45_3, 350, 250, 100, 3.91
 46_1, 220, 190, 90, 0.46
 47_4, 410, 310, 280, 5.06
 48_1, 220, 190, 90, 0.23
 49_1, 220, 190, 90, 0.07
 50_4, 410, 310, 280, 10.93
 51_4, 410, 310, 280, 8.62
 52_3, 350, 250, 100, 6.36
 53_4, 410, 310, 280, 8.55
 54_3, 350, 250, 100, 4.02
 55_5, 480, 380, 340, 19.53
 56_1, 220, 190, 90, 0.46
 57_2, 270, 180, 150, 0.96
 58_2, 270, 180, 150, 1.1
 59_5, 480, 380, 340, 14.69
 60_4, 410, 310, 280, 5.68
 61_4, 410, 310, 280, 10.16
 62_4, 410, 310, 280, 3.41
 63_1, 220, 190, 90, 0.48
 64_3, 350, 250, 100, 3.47
 65_1, 220, 190, 90, 0.23
 66_4, 410, 310, 280, 7.86
 67_1, 220, 190, 90, 0.95
 68_1, 220, 190, 90, 0.75
 69_2, 270, 180, 150, 0.03
 70_1, 220, 190, 90, 0.77
 71_1, 220, 190, 90, 0.09
 72_3, 350, 250, 100, 5.74
 73_4, 410, 310, 280, 3.88
 74_1, 220, 190, 90, 0.24
 75_1, 220, 190, 90, 0.78
 76_2, 270, 180, 150, 0.27
 77_4, 410, 310, 280, 8.33
 78_5, 480, 380, 340, 20.72
 79_2, 270, 180, 150, 2.28
 80_4, 410, 310, 280, 5.14
 81_3, 350, 250, 100, 0.15
 82_3, 350, 250, 100, 0.96
 83_3, 350, 250, 100, 2.87
 84_2, 270, 180, 150, 1.03
 85_3, 350, 250, 100, 3.23
 86_4, 410, 310, 280, 9.84
 87_3, 350, 250, 100, 0.42
 88_1, 220, 190, 90, 0.11
 89_2, 270, 180, 150, 1.39
 90_5, 480, 380, 340, 9.13
 91_3, 350, 250, 100, 1.84
 92_2, 270, 180, 150, 1.41
 93_2, 270, 180, 150, 0.95
 94_5, 480, 380, 340, 24.32
 95_3, 350, 250, 100, 1.19
 96_4, 410, 310, 280, 8.62
 97_4, 410, 310, 280, 3.25
 98_1, 220, 190, 90, 0.41
 99_3, 350, 250, 100, 1.78
 100_3, 350, 250, 100, 3.47
 
