1_1, 220, 190, 90, 0.19
 2_3, 350, 250, 100, 0.62
 3_4, 410, 310, 280, 0.41
 4_2, 270, 180, 150, 1.69
 5_4, 410, 310, 280, 8.42
 6_2, 270, 180, 150, 1.42
 7_3, 350, 250, 100, 4.55
 8_1, 220, 190, 90, 0.1
 9_4, 410, 310, 280, 6.47
 10_4, 410, 310, 280, 5.22
 11_3, 350, 250, 100, 4.47
 12_4, 410, 310, 280, 3.21
 13_3, 350, 250, 100, 2.62
 14_5, 480, 380, 340, 2.75
 15_4, 410, 310, 280, 2.64
 16_4, 410, 310, 280, 7.51
 17_5, 480, 380, 340, 0.84
 18_3, 350, 250, 100, 3.02
 19_4, 410, 310, 280, 0.23
 20_4, 410, 310, 280, 2.2
 21_1, 220, 190, 90, 0.7
 22_5, 480, 380, 340, 1.03
 23_1, 220, 190, 90, 0.87
 24_3, 350, 250, 100, 0.01
 25_3, 350, 250, 100, 5.48
 26_4, 410, 310, 280, 6.75
 27_3, 350, 250, 100, 2.94
 28_4, 410, 310, 280, 6.55
 29_3, 350, 250, 100, 5.07
 30_4, 410, 310, 280, 3.71
 31_3, 350, 250, 100, 3.47
 32_5, 480, 380, 340, 2.44
 33_1, 220, 190, 90, 0.28
 34_3, 350, 250, 100, 2.99
 35_4, 410, 310, 280, 8.51
 36_3, 350, 250, 100, 3.48
 37_4, 410, 310, 280, 10.36
 38_3, 350, 250, 100, 0.81
 39_3, 350, 250, 100, 1.84
 40_2, 270, 180, 150, 1.94
 41_3, 350, 250, 100, 4.82
 42_4, 410, 310, 280, 5.51
 43_3, 350, 250, 100, 2.22
 44_3, 350, 250, 100, 0.05
 45_2, 270, 180, 150, 0.9
 46_1, 220, 190, 90, 0.9
 47_2, 270, 180, 150, 2.47
 48_4, 410, 310, 280, 1.5
 49_3, 350, 250, 100, 0.23
 50_3, 350, 250, 100, 4.89
 51_5, 480, 380, 340, 13.08
 52_1, 220, 190, 90, 0.71
 53_4, 410, 310, 280, 0.61
 54_4, 410, 310, 280, 6.5
 55_5, 480, 380, 340, 13.9
 56_2, 270, 180, 150, 1.88
 57_3, 350, 250, 100, 1.27
 58_1, 220, 190, 90, 0.39
 59_3, 350, 250, 100, 1.8
 60_3, 350, 250, 100, 0.35
 61_4, 410, 310, 280, 7.17
 62_1, 220, 190, 90, 0.94
 63_3, 350, 250, 100, 3.21
 64_3, 350, 250, 100, 3.58
 65_2, 270, 180, 150, 0.79
 66_2, 270, 180, 150, 0.09
 67_2, 270, 180, 150, 0.5
 68_3, 350, 250, 100, 5.98
 69_1, 220, 190, 90, 0.42
 70_4, 410, 310, 280, 8.3
 71_3, 350, 250, 100, 1.85
 72_3, 350, 250, 100, 3.74
 73_4, 410, 310, 280, 10.16
 74_3, 350, 250, 100, 0.41
 75_2, 270, 180, 150, 1.21
 76_1, 220, 190, 90, 0.58
 77_4, 410, 310, 280, 1.3
 78_3, 350, 250, 100, 3.07
 79_3, 350, 250, 100, 5.32
 80_3, 350, 250, 100, 1.6
 81_5, 480, 380, 340, 11.63
 82_1, 220, 190, 90, 0.58
 83_3, 350, 250, 100, 2.39
 84_2, 270, 180, 150, 0.99
 85_1, 220, 190, 90, 0.08
 86_3, 350, 250, 100, 4.03
 87_3, 350, 250, 100, 3.94
 88_2, 270, 180, 150, 1.44
 89_1, 220, 190, 90, 0.87
 90_1, 220, 190, 90, 0.46
 91_3, 350, 250, 100, 4.43
 92_4, 410, 310, 280, 7.73
 93_4, 410, 310, 280, 1.56
 94_3, 350, 250, 100, 3.77
 95_4, 410, 310, 280, 4.13
 96_1, 220, 190, 90, 0.88
 97_1, 220, 190, 90, 0.28
 98_3, 350, 250, 100, 0.01
 99_3, 350, 250, 100, 4.4
 100_4, 410, 310, 280, 4.89
 
