1_4, 410, 310, 280, 8.7
 2_1, 220, 190, 90, 0.32
 3_3, 350, 250, 100, 2.34
 4_2, 270, 180, 150, 0.43
 5_2, 270, 180, 150, 2.08
 6_1, 220, 190, 90, 0.71
 7_2, 270, 180, 150, 0.8
 8_3, 350, 250, 100, 5.89
 9_4, 410, 310, 280, 5.55
 10_1, 220, 190, 90, 0.0
 11_4, 410, 310, 280, 9.59
 12_2, 270, 180, 150, 0.9
 13_3, 350, 250, 100, 1.16
 14_5, 480, 380, 340, 21.77
 15_3, 350, 250, 100, 0.97
 16_3, 350, 250, 100, 3.04
 17_4, 410, 310, 280, 4.46
 18_4, 410, 310, 280, 2.56
 19_1, 220, 190, 90, 0.98
 20_2, 270, 180, 150, 1.78
 21_4, 410, 310, 280, 8.85
 22_2, 270, 180, 150, 0.56
 23_3, 350, 250, 100, 6.42
 24_5, 480, 380, 340, 27.84
 25_5, 480, 380, 340, 22.9
 26_3, 350, 250, 100, 4.84
 27_1, 220, 190, 90, 0.54
 28_4, 410, 310, 280, 1.69
 29_1, 220, 190, 90, 0.55
 30_4, 410, 310, 280, 3.59
 31_2, 270, 180, 150, 0.59
 32_4, 410, 310, 280, 3.28
 33_2, 270, 180, 150, 1.62
 34_2, 270, 180, 150, 0.4
 35_2, 270, 180, 150, 2.08
 36_4, 410, 310, 280, 6.58
 37_3, 350, 250, 100, 2.22
 38_3, 350, 250, 100, 2.72
 39_3, 350, 250, 100, 5.49
 40_3, 350, 250, 100, 0.9
 41_1, 220, 190, 90, 0.94
 42_2, 270, 180, 150, 0.22
 43_2, 270, 180, 150, 0.66
 44_3, 350, 250, 100, 6.04
 45_4, 410, 310, 280, 1.5
 46_2, 270, 180, 150, 2.48
 47_2, 270, 180, 150, 0.07
 48_4, 410, 310, 280, 3.45
 49_2, 270, 180, 150, 0.91
 50_5, 480, 380, 340, 24.66
 51_1, 220, 190, 90, 0.27
 52_2, 270, 180, 150, 1.68
 53_5, 480, 380, 340, 5.66
 54_3, 350, 250, 100, 2.24
 55_1, 220, 190, 90, 0.43
 56_5, 480, 380, 340, 21.94
 57_2, 270, 180, 150, 0.19
 58_1, 220, 190, 90, 0.16
 59_3, 350, 250, 100, 5.41
 60_3, 350, 250, 100, 5.92
 61_2, 270, 180, 150, 0.18
 62_2, 270, 180, 150, 1.53
 63_5, 480, 380, 340, 5.52
 64_4, 410, 310, 280, 5.99
 65_5, 480, 380, 340, 7.88
 66_1, 220, 190, 90, 0.79
 67_3, 350, 250, 100, 1.32
 68_3, 350, 250, 100, 5.87
 69_3, 350, 250, 100, 0.02
 70_3, 350, 250, 100, 4.3
 71_2, 270, 180, 150, 0.88
 72_4, 410, 310, 280, 3.62
 73_3, 350, 250, 100, 2.0
 74_3, 350, 250, 100, 5.25
 75_1, 220, 190, 90, 0.24
 76_3, 350, 250, 100, 6.16
 77_3, 350, 250, 100, 6.07
 78_3, 350, 250, 100, 2.1
 79_1, 220, 190, 90, 0.33
 80_1, 220, 190, 90, 0.74
 81_2, 270, 180, 150, 2.39
 82_5, 480, 380, 340, 23.89
 83_4, 410, 310, 280, 10.21
 84_3, 350, 250, 100, 6.16
 85_2, 270, 180, 150, 2.38
 86_3, 350, 250, 100, 3.11
 87_3, 350, 250, 100, 4.03
 88_4, 410, 310, 280, 1.31
 89_4, 410, 310, 280, 0.49
 90_5, 480, 380, 340, 1.02
 91_5, 480, 380, 340, 17.59
 92_3, 350, 250, 100, 1.41
 93_3, 350, 250, 100, 2.89
 94_1, 220, 190, 90, 0.49
 95_3, 350, 250, 100, 3.52
 96_2, 270, 180, 150, 1.55
 97_3, 350, 250, 100, 1.58
 98_2, 270, 180, 150, 0.7
 99_2, 270, 180, 150, 0.43
 100_5, 480, 380, 340, 29.73
 
