1_3, 350, 250, 100, 2.69
 2_1, 220, 190, 90, 0.41
 3_4, 410, 310, 280, 1.23
 4_1, 220, 190, 90, 0.9
 5_3, 350, 250, 100, 3.97
 6_4, 410, 310, 280, 10.16
 7_2, 270, 180, 150, 2.46
 8_1, 220, 190, 90, 0.75
 9_5, 480, 380, 340, 4.88
 10_5, 480, 380, 340, 4.33
 11_1, 220, 190, 90, 0.34
 12_3, 350, 250, 100, 5.27
 13_3, 350, 250, 100, 1.39
 14_3, 350, 250, 100, 4.4
 15_3, 350, 250, 100, 4.49
 16_1, 220, 190, 90, 0.36
 17_1, 220, 190, 90, 0.75
 18_4, 410, 310, 280, 6.57
 19_2, 270, 180, 150, 0.0
 20_1, 220, 190, 90, 0.82
 21_5, 480, 380, 340, 23.29
 22_2, 270, 180, 150, 0.83
 23_3, 350, 250, 100, 1.39
 24_5, 480, 380, 340, 6.69
 25_1, 220, 190, 90, 0.4
 26_3, 350, 250, 100, 2.48
 27_5, 480, 380, 340, 7.94
 28_3, 350, 250, 100, 4.37
 29_1, 220, 190, 90, 0.49
 30_3, 350, 250, 100, 5.04
 31_1, 220, 190, 90, 0.51
 32_3, 350, 250, 100, 5.21
 33_5, 480, 380, 340, 5.48
 34_3, 350, 250, 100, 2.41
 35_5, 480, 380, 340, 23.37
 36_3, 350, 250, 100, 3.37
 37_3, 350, 250, 100, 2.08
 38_2, 270, 180, 150, 0.99
 39_4, 410, 310, 280, 5.0
 40_3, 350, 250, 100, 3.23
 41_3, 350, 250, 100, 4.0
 42_3, 350, 250, 100, 5.41
 43_3, 350, 250, 100, 2.14
 44_3, 350, 250, 100, 1.28
 45_3, 350, 250, 100, 1.16
 46_2, 270, 180, 150, 1.43
 47_5, 480, 380, 340, 3.72
 48_3, 350, 250, 100, 2.57
 49_4, 410, 310, 280, 6.35
 50_2, 270, 180, 150, 1.0
 51_4, 410, 310, 280, 9.85
 52_2, 270, 180, 150, 1.28
 53_3, 350, 250, 100, 4.55
 54_5, 480, 380, 340, 8.17
 55_3, 350, 250, 100, 4.94
 56_1, 220, 190, 90, 0.2
 57_2, 270, 180, 150, 0.02
 58_2, 270, 180, 150, 1.05
 59_2, 270, 180, 150, 1.56
 60_3, 350, 250, 100, 6.37
 61_2, 270, 180, 150, 2.49
 62_2, 270, 180, 150, 0.62
 63_2, 270, 180, 150, 2.19
 64_1, 220, 190, 90, 0.91
 65_2, 270, 180, 150, 2.24
 66_5, 480, 380, 340, 3.28
 67_2, 270, 180, 150, 0.52
 68_3, 350, 250, 100, 3.54
 69_3, 350, 250, 100, 6.39
 70_3, 350, 250, 100, 2.07
 71_4, 410, 310, 280, 0.42
 72_4, 410, 310, 280, 7.73
 73_5, 480, 380, 340, 0.91
 74_2, 270, 180, 150, 0.24
 75_5, 480, 380, 340, 5.52
 76_2, 270, 180, 150, 1.92
 77_4, 410, 310, 280, 7.85
 78_3, 350, 250, 100, 1.63
 79_5, 480, 380, 340, 23.62
 80_5, 480, 380, 340, 16.7
 81_3, 350, 250, 100, 0.43
 82_5, 480, 380, 340, 23.44
 83_3, 350, 250, 100, 4.02
 84_3, 350, 250, 100, 6.44
 85_2, 270, 180, 150, 0.67
 86_2, 270, 180, 150, 1.88
 87_3, 350, 250, 100, 1.59
 88_4, 410, 310, 280, 0.88
 89_2, 270, 180, 150, 0.89
 90_4, 410, 310, 280, 0.75
 91_3, 350, 250, 100, 4.78
 92_3, 350, 250, 100, 6.32
 93_3, 350, 250, 100, 4.33
 94_2, 270, 180, 150, 0.13
 95_1, 220, 190, 90, 0.86
 96_2, 270, 180, 150, 0.18
 97_1, 220, 190, 90, 0.07
 98_5, 480, 380, 340, 27.69
 99_4, 410, 310, 280, 10.23
 100_3, 350, 250, 100, 3.2
 
