1_3, 350, 250, 100, 3.64
 2_3, 350, 250, 100, 3.11
 3_1, 220, 190, 90, 0.32
 4_4, 410, 310, 280, 2.74
 5_3, 350, 250, 100, 2.3
 6_3, 350, 250, 100, 4.3
 7_5, 480, 380, 340, 9.21
 8_5, 480, 380, 340, 5.39
 9_4, 410, 310, 280, 4.96
 10_3, 350, 250, 100, 6.18
 11_1, 220, 190, 90, 0.12
 12_3, 350, 250, 100, 2.73
 13_1, 220, 190, 90, 0.63
 14_4, 410, 310, 280, 1.94
 15_1, 220, 190, 90, 0.42
 16_1, 220, 190, 90, 0.82
 17_3, 350, 250, 100, 5.2
 18_4, 410, 310, 280, 2.98
 19_1, 220, 190, 90, 0.47
 20_3, 350, 250, 100, 3.03
 21_4, 410, 310, 280, 6.93
 22_4, 410, 310, 280, 2.85
 23_1, 220, 190, 90, 0.58
 24_4, 410, 310, 280, 8.65
 25_3, 350, 250, 100, 0.9
 26_3, 350, 250, 100, 3.17
 27_5, 480, 380, 340, 17.48
 28_2, 270, 180, 150, 1.57
 29_2, 270, 180, 150, 0.3
 30_3, 350, 250, 100, 6.35
 31_3, 350, 250, 100, 2.99
 32_1, 220, 190, 90, 0.17
 33_4, 410, 310, 280, 4.83
 34_4, 410, 310, 280, 0.03
 35_3, 350, 250, 100, 0.87
 36_2, 270, 180, 150, 0.02
 37_3, 350, 250, 100, 3.25
 38_3, 350, 250, 100, 2.01
 39_4, 410, 310, 280, 0.12
 40_2, 270, 180, 150, 2.32
 41_4, 410, 310, 280, 5.55
 42_2, 270, 180, 150, 1.45
 43_4, 410, 310, 280, 9.85
 44_2, 270, 180, 150, 0.04
 45_3, 350, 250, 100, 1.67
 46_5, 480, 380, 340, 0.62
 47_3, 350, 250, 100, 1.45
 48_3, 350, 250, 100, 1.66
 49_2, 270, 180, 150, 1.58
 50_1, 220, 190, 90, 0.22
 51_1, 220, 190, 90, 0.82
 52_2, 270, 180, 150, 1.88
 53_1, 220, 190, 90, 0.98
 54_3, 350, 250, 100, 4.17
 55_5, 480, 380, 340, 18.33
 56_3, 350, 250, 100, 0.91
 57_3, 350, 250, 100, 0.48
 58_1, 220, 190, 90, 0.37
 59_4, 410, 310, 280, 0.03
 60_4, 410, 310, 280, 9.98
 61_3, 350, 250, 100, 2.49
 62_1, 220, 190, 90, 0.04
 63_3, 350, 250, 100, 5.37
 64_2, 270, 180, 150, 1.67
 65_2, 270, 180, 150, 1.92
 66_4, 410, 310, 280, 10.82
 67_4, 410, 310, 280, 0.99
 68_1, 220, 190, 90, 0.6
 69_3, 350, 250, 100, 5.73
 70_1, 220, 190, 90, 0.09
 71_4, 410, 310, 280, 10.36
 72_4, 410, 310, 280, 6.13
 73_5, 480, 380, 340, 26.18
 74_1, 220, 190, 90, 0.92
 75_2, 270, 180, 150, 1.4
 76_4, 410, 310, 280, 7.56
 77_4, 410, 310, 280, 2.1
 78_3, 350, 250, 100, 6.25
 79_2, 270, 180, 150, 2.23
 80_2, 270, 180, 150, 1.0
 81_3, 350, 250, 100, 3.68
 82_4, 410, 310, 280, 2.4
 83_4, 410, 310, 280, 4.91
 84_4, 410, 310, 280, 1.12
 85_3, 350, 250, 100, 3.06
 86_3, 350, 250, 100, 2.89
 87_3, 350, 250, 100, 3.75
 88_3, 350, 250, 100, 0.8
 89_5, 480, 380, 340, 19.43
 90_3, 350, 250, 100, 4.41
 91_2, 270, 180, 150, 2.36
 92_5, 480, 380, 340, 17.22
 93_4, 410, 310, 280, 5.47
 94_3, 350, 250, 100, 6.21
 95_1, 220, 190, 90, 0.12
 96_3, 350, 250, 100, 1.27
 97_2, 270, 180, 150, 1.04
 98_2, 270, 180, 150, 0.83
 99_5, 480, 380, 340, 13.57
 100_3, 350, 250, 100, 2.58
 
