1_4, 410, 310, 280, 0.88
 2_3, 350, 250, 100, 2.94
 3_2, 270, 180, 150, 1.3
 4_1, 220, 190, 90, 0.37
 5_4, 410, 310, 280, 4.77
 6_1, 220, 190, 90, 0.9
 7_5, 480, 380, 340, 0.97
 8_4, 410, 310, 280, 1.35
 9_3, 350, 250, 100, 0.62
 10_4, 410, 310, 280, 3.21
 11_5, 480, 380, 340, 8.55
 12_4, 410, 310, 280, 1.52
 13_3, 350, 250, 100, 4.55
 14_2, 270, 180, 150, 2.14
 15_3, 350, 250, 100, 5.83
 16_3, 350, 250, 100, 5.43
 17_3, 350, 250, 100, 1.5
 18_2, 270, 180, 150, 2.31
 19_2, 270, 180, 150, 1.38
 20_1, 220, 190, 90, 0.93
 21_2, 270, 180, 150, 2.5
 22_4, 410, 310, 280, 8.25
 23_5, 480, 380, 340, 27.41
 24_5, 480, 380, 340, 19.57
 25_3, 350, 250, 100, 3.92
 26_3, 350, 250, 100, 5.28
 27_3, 350, 250, 100, 0.34
 28_3, 350, 250, 100, 3.34
 29_1, 220, 190, 90, 0.48
 30_1, 220, 190, 90, 0.14
 31_5, 480, 380, 340, 1.65
 32_1, 220, 190, 90, 0.2
 33_3, 350, 250, 100, 5.52
 34_2, 270, 180, 150, 1.54
 35_4, 410, 310, 280, 8.73
 36_1, 220, 190, 90, 0.74
 37_3, 350, 250, 100, 0.39
 38_3, 350, 250, 100, 2.07
 39_2, 270, 180, 150, 0.02
 40_2, 270, 180, 150, 0.48
 41_1, 220, 190, 90, 0.78
 42_2, 270, 180, 150, 0.85
 43_4, 410, 310, 280, 1.89
 44_4, 410, 310, 280, 2.5
 45_4, 410, 310, 280, 5.37
 46_3, 350, 250, 100, 4.32
 47_4, 410, 310, 280, 8.93
 48_1, 220, 190, 90, 0.52
 49_3, 350, 250, 100, 0.55
 50_3, 350, 250, 100, 0.23
 51_4, 410, 310, 280, 2.7
 52_3, 350, 250, 100, 5.44
 53_2, 270, 180, 150, 1.98
 54_4, 410, 310, 280, 9.55
 55_2, 270, 180, 150, 2.25
 56_2, 270, 180, 150, 0.45
 57_4, 410, 310, 280, 5.8
 58_5, 480, 380, 340, 19.88
 59_5, 480, 380, 340, 20.37
 60_1, 220, 190, 90, 0.36
 61_3, 350, 250, 100, 2.75
 62_4, 410, 310, 280, 5.44
 63_3, 350, 250, 100, 0.37
 64_2, 270, 180, 150, 2.1
 65_4, 410, 310, 280, 2.58
 66_2, 270, 180, 150, 1.22
 67_3, 350, 250, 100, 5.44
 68_1, 220, 190, 90, 0.9
 69_4, 410, 310, 280, 8.21
 70_1, 220, 190, 90, 0.39
 71_5, 480, 380, 340, 23.46
 72_3, 350, 250, 100, 1.38
 73_2, 270, 180, 150, 1.2
 74_3, 350, 250, 100, 4.07
 75_1, 220, 190, 90, 0.54
 76_4, 410, 310, 280, 5.74
 77_3, 350, 250, 100, 1.77
 78_4, 410, 310, 280, 5.02
 79_3, 350, 250, 100, 3.7
 80_3, 350, 250, 100, 0.2
 81_5, 480, 380, 340, 15.61
 82_2, 270, 180, 150, 0.36
 83_2, 270, 180, 150, 2.48
 84_1, 220, 190, 90, 0.59
 85_3, 350, 250, 100, 1.32
 86_3, 350, 250, 100, 1.5
 87_1, 220, 190, 90, 0.59
 88_5, 480, 380, 340, 27.69
 89_4, 410, 310, 280, 10.47
 90_1, 220, 190, 90, 0.29
 91_2, 270, 180, 150, 0.86
 92_4, 410, 310, 280, 3.74
 93_5, 480, 380, 340, 22.66
 94_2, 270, 180, 150, 2.17
 95_5, 480, 380, 340, 8.31
 96_1, 220, 190, 90, 0.79
 97_4, 410, 310, 280, 1.36
 98_3, 350, 250, 100, 2.09
 99_2, 270, 180, 150, 1.11
 100_1, 220, 190, 90, 0.16
 
